day_pass_id,purchaser_id,date,pass_type,group_ages
9791,9736,2023-11-02,Single,"28,41,34,6,28,14"
9792,9196,2023-07-26,Family,"13,31,42,53"
9793,5959,2025-03-04,Family,"17,15,51"
9794,6394,2024-08-06,Family,"31,6,6,57,28"
9795,5285,2025-01-27,Family,"5,18"
9796,9528,2025-02-25,Family,"15,5"
9797,3548,2023-10-21,Student,"56,18,46,26,8,27"
9798,3982,2023-05-08,Single,"41,48,38"
9799,5563,2024-05-23,Family,"52,25,27"
9800,4476,2024-04-23,Student,"43,51,27,38,23,14"
9801,8265,2024-02-25,Single,"43,59,50"
9802,8266,2023-08-04,Student,59
9803,885,2023-08-20,Family,"57,33"
9804,6698,2023-07-05,Family,"46,32,20,7,53,47"
9805,9679,2024-11-12,Student,52
9806,6388,2024-07-30,Family,"54,42,32"
9807,9291,2024-12-30,Family,"9,9,6,22,5"
9808,6067,2024-06-21,Family,"13,51,41,29,19"
9809,6075,2023-06-01,Single,"45,44"
9810,5485,2025-02-04,Family,46
9811,3637,2024-07-05,Single,"47,58,23,58"
9812,132,2023-11-25,Single,"33,18,25"
9813,1684,2023-07-28,Family,5
9814,6968,2024-02-17,Single,47
9815,5538,2024-05-19,Student,"40,27,39,25"
9816,7913,2025-02-27,Student,"35,59,22"
9817,4618,2024-12-09,Single,"43,58,36,23"
9818,9256,2023-06-09,Family,"29,19,38,51,37"
9819,6478,2025-02-21,Family,54
9820,6245,2024-12-03,Student,"16,11,13"
9821,7932,2024-02-14,Student,7
9822,8862,2024-06-06,Family,"33,22,45,48,40"
9823,1921,2024-11-01,Family,"22,55,26,26,50"
9824,3268,2025-02-10,Single,"44,53,37,43,38,43"
9825,945,2024-09-27,Single,"16,53,42,7,48,57"
9826,6305,2024-12-20,Family,"20,57,6,22,30,21"
9827,5888,2023-11-25,Family,"53,50,59,45,14,16"
9828,8513,2023-10-27,Single,"39,58"
9829,5983,2024-11-17,Single,"35,17,38,40,15,38"
9830,4016,2024-07-08,Single,"6,31,57,10,30"
9831,3965,2024-02-22,Student,"50,31,15,33,10"
9832,3483,2023-11-29,Student,"31,20,52,6,17"
9833,9747,2025-01-16,Single,"49,36,59,33,8,43"
9834,7706,2023-08-10,Single,"35,10,45,48,33,47"
9835,2631,2024-08-05,Student,"30,14,51,45,19,18"
9836,6704,2023-10-19,Student,"12,43,48"
9837,3924,2025-01-26,Student,"38,18,19,20,26"
9838,6239,2025-02-20,Single,"28,36,47,30,37"
9839,1487,2023-09-01,Single,"35,32"
9840,7158,2023-05-05,Family,"49,44,57,26,15,45"
9841,1242,2024-02-03,Family,58
9842,7348,2024-06-22,Single,"44,47,35,52,14"
9843,2775,2024-06-29,Single,"46,52,48,10,29,23"
9844,4304,2023-11-30,Family,"14,27,8,60"
9845,8229,2024-03-21,Single,34
9846,8561,2024-01-16,Single,"51,27,23,21"
9847,2898,2023-06-06,Single,"31,33,29"
9848,1087,2024-08-06,Single,"30,57,38,60,11,28"
9849,4260,2025-01-20,Single,"12,53,8"
9850,1004,2024-03-01,Single,"24,9"
9851,8767,2025-03-15,Student,"55,50,32,20,39,26"
9852,3552,2023-06-17,Student,"15,25,21,7"
9853,674,2023-07-02,Family,35
9854,8456,2024-02-13,Single,"55,34"
9855,9526,2024-08-27,Single,"22,26,31,20"
9856,8674,2024-09-16,Student,"7,24,24,26,8,26"
9857,3078,2024-02-20,Single,"38,40,7,28,45,19"
9858,6127,2023-12-04,Student,"18,27"
9859,673,2024-12-22,Family,"24,34,12,5,19"
9860,3378,2024-05-10,Single,"55,48,44,22,28,52"
9861,6149,2023-05-17,Family,22
9862,3907,2025-03-25,Student,"39,7,31,7,5"
9863,3761,2023-09-11,Student,"10,24,9,15"
9864,9141,2024-06-10,Family,6
9865,6096,2023-10-03,Family,"38,58,23,36,58"
9866,6359,2024-05-29,Student,"27,35,16,21"
9867,1876,2023-08-26,Student,"13,27,17,12,31,38"
9868,9859,2024-07-11,Family,"12,45,45,7,53"
9869,266,2024-12-01,Student,"53,28,14,43"
9870,2935,2023-11-16,Family,"47,49,46,36"
9871,9109,2023-05-01,Single,"51,6,40"
9872,8790,2023-08-21,Student,"59,55,35,60"
9873,7289,2025-01-09,Single,"35,25"
9874,1563,2024-03-17,Student,"11,17"
9875,1050,2024-05-14,Student,"60,60,60"
9876,1363,2024-12-10,Family,50
9877,2277,2023-12-15,Student,"7,52,46"
9878,6496,2024-04-30,Family,38
9879,5661,2024-07-18,Family,"28,50,21,25,52,44"
9880,6278,2024-10-10,Family,53
9881,8528,2023-06-29,Single,"60,27"
9882,5414,2024-09-22,Family,"49,9,59,23,29,34"
9883,966,2024-11-20,Family,"54,26,38,54,19,9"
9884,8989,2023-11-17,Student,"47,22,52,6"
9885,6039,2023-05-10,Student,"54,15"
9886,3969,2024-03-26,Single,13
9887,4091,2023-05-06,Family,"45,24,33,24,32,43"
9888,2669,2023-05-24,Student,"53,54,25,43,57,27"
9889,5266,2024-11-15,Single,"24,47"
9890,9465,2024-07-20,Family,"7,57,7"
9891,4950,2024-11-04,Student,"11,10,18,5,34,9"
9892,4256,2025-03-22,Student,"60,15,47,22,35"
9893,1957,2023-08-13,Student,33
9894,1182,2023-07-30,Family,"59,48,8,27"
9895,365,2023-10-15,Single,"18,20,9"
9896,8667,2024-02-18,Student,"48,32,46,22"
9897,1538,2023-09-27,Family,"50,29,15,25"
9898,5097,2023-12-06,Family,"40,41"
9899,5506,2025-01-08,Single,50
9900,3626,2023-04-17,Single,25
9901,5371,2023-12-26,Family,"33,57"
9902,5846,2024-03-27,Family,33
9903,4640,2023-04-06,Student,"11,38,51,32"
9904,5253,2024-11-30,Single,47
9905,5888,2024-03-18,Student,53
9906,970,2024-10-03,Student,"32,47"
9907,7746,2024-10-13,Single,"42,42,34"
9908,6395,2023-12-21,Family,"40,14,8"
9909,2179,2023-07-12,Family,"52,22,16"
9910,2088,2024-08-17,Student,"56,35,50"
9911,362,2023-09-14,Student,"60,52,47,56"
9912,9855,2024-09-25,Student,"9,60"
9913,9545,2024-07-24,Family,"43,60,29,51,49"
9914,7026,2024-10-21,Student,"33,21,56"
9915,6951,2024-11-02,Single,"10,54,41,47"
9916,6140,2024-01-05,Student,"44,53,58,36,27"
9917,1461,2023-04-12,Student,"38,55,17,10,36"
9918,4137,2023-07-25,Family,"28,43,27"
9919,2002,2024-01-19,Student,35
9920,6814,2025-03-02,Family,"18,42"
9921,3625,2024-11-20,Family,"29,7,8,24"
9922,6643,2024-11-24,Student,"50,52,30,54"
9923,2502,2024-10-06,Family,12
9924,1526,2023-10-30,Student,26
9925,54,2025-03-05,Student,"54,28"
9926,7749,2023-10-07,Single,"6,16,8,57"
9927,4794,2023-11-20,Family,"57,19,38"
9928,5614,2024-04-10,Family,"34,5,44,38,51,22"
9929,1426,2024-02-25,Family,"48,43,53"
9930,5903,2024-09-23,Family,"20,5,12,13"
9931,9564,2023-09-13,Single,"21,12,8,48,21,52"
9932,9271,2024-09-19,Student,"51,32,34,7,55"
9933,3298,2024-03-23,Student,"9,34"
9934,7686,2024-12-25,Student,"45,41,28,24,39,47"
9935,3102,2023-04-29,Student,"22,27"
9936,9254,2024-08-29,Single,"23,25,27"
9937,7368,2023-03-27,Single,15
9938,2173,2024-05-08,Student,"10,10,5,30,5,13"
9939,2442,2024-03-12,Family,"36,48,58,35"
9940,5758,2024-08-01,Student,"58,29"
9941,8405,2024-08-30,Student,"55,47,46"
9942,6737,2023-11-14,Student,"17,40,44"
9943,7368,2023-07-20,Single,"15,50,19,44"
9944,5691,2024-01-19,Student,"47,59"
9945,2602,2024-01-30,Family,8
9946,9472,2024-05-29,Single,"16,39,6,19"
9947,7348,2024-02-19,Single,"44,28"
9948,914,2023-09-30,Student,"22,53,48,31"
9949,8937,2023-06-02,Student,"34,5"
9950,6604,2025-02-09,Single,"52,14,28,25,14"
9951,6179,2024-01-23,Single,"60,5,60,16,56,29"
9952,7858,2024-08-02,Single,"32,42,29,5,6"
9953,8511,2023-11-24,Family,"60,60,50,31,15,59"
9954,2310,2023-08-01,Family,38
9955,7337,2025-03-13,Single,"18,42,59,22,30,37"
9956,9904,2023-08-26,Family,"11,33,26"
9957,8097,2023-08-19,Student,"34,52,55,34,58"
9958,9346,2025-01-14,Family,"58,6,25,33,28,27"
9959,9502,2024-06-07,Single,"12,11,23,42"
9960,8449,2024-10-31,Student,"58,43"
9961,6071,2023-11-04,Single,"31,15"
9962,3815,2023-08-07,Single,"6,22,60,49"
9963,6590,2024-06-08,Student,"29,17,17,18,22"
9964,4013,2024-05-02,Family,55
9965,6058,2023-05-27,Family,"56,36,21,37,21"
9966,8271,2023-09-24,Single,33
9967,2673,2023-05-04,Student,"43,41"
9968,3953,2023-10-09,Family,"35,44"
9969,4310,2023-06-24,Family,"55,30,25,59"
9970,8418,2024-01-01,Student,58
9971,6064,2024-12-29,Single,43
9972,3730,2023-10-22,Student,"9,39"
9973,4623,2024-07-15,Family,"8,5"
9974,364,2025-01-17,Single,"14,14,34"
9975,9058,2023-04-09,Family,"54,34"
9976,2152,2024-04-21,Student,18
9977,9532,2024-12-23,Family,27
9978,6399,2023-08-11,Family,"24,57,26"
9979,6887,2024-08-07,Single,"45,12,51,46"
9980,2852,2023-10-10,Student,11
9981,4508,2025-03-12,Student,"27,48,59"
9982,5338,2025-02-11,Single,"9,52,52"
9983,6448,2024-08-02,Family,"32,56,34,23,37,32"
9984,6231,2023-09-18,Student,51
9985,2767,2024-03-03,Single,"6,22,51,9,32,37"
9986,1803,2023-06-11,Student,"49,37,34"
9987,2360,2024-12-02,Student,"25,36,5,20"
9988,8074,2024-07-28,Family,"30,19"
9989,6400,2023-08-26,Single,"53,38"
9990,5524,2023-12-26,Single,"9,17,15,32,5"
9991,9345,2024-02-05,Single,"5,15,25"
9992,8601,2024-11-21,Single,"18,20,27,36,20,56"
9993,9609,2025-03-18,Single,"59,44"
9994,4867,2023-07-25,Single,"15,8,48"
9995,9351,2023-09-14,Single,"56,12,59,6"
9996,1691,2023-07-31,Single,"29,58,19,44,5,14"
9997,732,2023-07-28,Student,"53,12,45,40,22,18"
9998,6920,2023-11-18,Student,"32,48,33,14,16,26"
9999,8447,2024-09-07,Family,"56,6,32,25"
10000,5016,2025-02-03,Single,"5,27,6,39,30"
10001,5561,2023-08-13,Family,"34,13"
10002,7915,2025-03-04,Single,"9,57,38,27"
10003,2050,2024-09-19,Family,"47,47,50,33"
10004,7383,2024-03-26,Family,"21,39,32,44,45"
10005,4503,2024-06-05,Student,"31,8"
10006,6090,2024-02-06,Single,"19,50,32,60,25,16"
10007,5594,2024-03-04,Single,"33,38,57,29,29,41"
10008,3177,2023-10-23,Single,"27,25,45,5,7"
10009,558,2023-06-01,Family,5
10010,3922,2024-11-28,Student,"52,20,38,13,49"
10011,6819,2024-01-31,Single,"56,48,44"
10012,4355,2025-01-08,Student,"5,32,14,40,47,46"
10013,2349,2025-02-01,Family,"30,50,22"
10014,6359,2023-05-26,Student,27
10015,6406,2023-11-15,Single,"47,42,16,16,32"
10016,8474,2023-12-18,Student,"14,23,29,53,25,48"
10017,3613,2025-02-09,Student,"38,57,28,57,23,23"
10018,4555,2023-07-27,Family,"56,9,55,16"
10019,4235,2023-09-11,Family,"32,41,5,8,50"
10020,7153,2024-05-30,Family,"9,60,19,56"
10021,2187,2023-07-07,Single,"25,51,60"
10022,6636,2024-08-11,Family,"8,59,12,16,48"
10023,2673,2025-01-30,Student,"43,45,37,9,41,15"
10024,5373,2023-06-17,Student,"57,43,30,28,37"
10025,5561,2024-01-12,Single,"34,23,50,9,48"
10026,2520,2023-09-22,Family,"56,31,20,56"
10027,3896,2024-01-13,Family,"12,31,29,53,22"
10028,6732,2023-07-15,Single,"43,60,56,5,6"
10029,2,2024-11-21,Single,"27,34,36,59"
10030,1826,2024-09-11,Student,"13,32,52,37,7"
10031,2330,2024-06-23,Student,"45,15,58,27,42"
10032,4850,2024-06-20,Student,"34,11,31,47,21"
10033,4101,2024-06-15,Student,"6,22,23,27,40"
10034,2220,2024-09-01,Family,"59,17,11,28"
10035,6174,2023-06-08,Family,"59,60,34,34,32"
10036,1484,2023-04-08,Single,"16,35,28,46,41"
10037,3024,2023-08-24,Student,"42,29"
10038,5616,2024-09-03,Student,"23,22"
10039,7484,2024-06-09,Family,"18,42,13,58,26"
10040,29,2023-12-01,Family,"34,15,55,47,12"
10041,9318,2025-03-05,Student,"17,36,50,24,8,10"
10042,451,2025-01-10,Single,"5,14,37,51"
10043,7926,2023-04-12,Student,"11,21,25,41,41,40"
10044,1109,2025-03-03,Single,"53,40"
10045,9277,2023-11-29,Single,"36,19"
10046,2701,2023-12-29,Single,"33,26,48"
10047,3714,2024-08-26,Single,"24,9,59,55,26"
10048,9630,2023-06-16,Single,"42,21,37,35,55,33"
10049,7677,2024-11-08,Family,"10,50,33,44,40"
10050,2512,2024-08-18,Single,"8,56,25"
10051,5276,2023-08-23,Single,"23,43,15"
10052,2792,2023-07-26,Single,"30,18,21,60,36,27"
10053,9549,2024-04-26,Family,"50,35,22,24,22,13"
10054,7000,2023-09-22,Family,"36,13,59"
10055,5657,2023-07-16,Family,"36,41,24,51,13"
10056,3627,2023-05-18,Student,"45,40,15"
10057,8440,2025-01-24,Family,"46,16,27"
10058,4204,2024-09-15,Student,"44,48,15"
10059,3404,2025-02-05,Single,"12,54,19,39"
10060,4637,2024-02-28,Family,"38,10,19,10,23,35"
10061,814,2023-08-03,Single,9
10062,4464,2023-11-12,Student,"19,54,57"
10063,4129,2025-01-04,Student,"43,23,44,17"
10064,8649,2024-04-11,Family,"33,22"
10065,6639,2024-06-03,Family,"8,11,43,40"
10066,8107,2024-05-11,Single,"58,51,18,48,19,11"
10067,8866,2024-08-18,Single,"56,16,13,53,6,15"
10068,3947,2024-07-18,Student,"17,44,9,47"
10069,5915,2025-01-13,Student,24
10070,620,2023-06-08,Student,"57,10,39,22"
10071,3569,2023-12-02,Student,"40,32,25,18,57,36"
10072,8126,2024-08-09,Single,"50,45,50,60"
10073,8656,2024-07-24,Single,"10,56"
10074,4540,2023-12-12,Single,"57,7,35,42,36,40"
10075,9059,2023-11-19,Student,"18,12,50,11,7"
10076,9298,2024-12-15,Family,"47,53,29,53,53,17"
10077,6160,2024-04-28,Single,39
10078,3503,2024-09-12,Single,"9,29,25"
10079,6136,2024-06-07,Single,"48,40,27,41"
10080,4559,2024-12-18,Single,"41,32"
10081,1967,2025-01-04,Family,"40,55,54,50,17"
10082,3425,2023-12-26,Single,"29,34,5,26"
10083,7610,2024-10-07,Single,"50,32,46,6,30"
10084,3357,2023-08-25,Single,22
10085,4888,2024-08-03,Single,"34,41,11,22,26"
10086,7943,2025-02-05,Family,44
10087,8975,2023-09-28,Single,"15,42,14,54,9,20"
10088,4449,2024-09-03,Family,"28,35"
10089,6616,2023-04-27,Student,"46,50,42,30,33"
10090,8811,2023-06-01,Family,"19,52,28,11"
10091,5811,2024-08-27,Student,15
10092,1305,2024-08-07,Family,"27,16,49,6,7,13"
10093,8604,2024-09-27,Family,"51,33,36,32,35,12"
10094,7189,2023-09-14,Family,"12,57,33,52,49,58"
10095,4123,2025-02-25,Student,"26,57"
10096,4649,2024-01-14,Student,"56,54"
10097,5797,2024-08-21,Family,"12,40"
10098,1973,2023-03-27,Student,"59,13"
10099,2275,2023-10-08,Family,"43,6,9"
10100,1149,2023-07-17,Family,"27,47,50,47,15,31"
10101,2728,2024-06-28,Single,60
10102,6264,2024-09-30,Single,"59,23,52,9,41"
10103,2295,2024-01-02,Family,"29,59,6"
10104,9105,2024-04-18,Family,"50,24,39"
10105,8573,2024-06-20,Single,"36,23,50,50,33,34"
10106,9098,2023-11-24,Family,"56,49,52,60,31"
10107,6902,2023-12-26,Single,"23,42,56,58"
10108,9432,2024-08-12,Family,16
10109,2942,2023-06-03,Single,"39,20,51,47"
10110,2809,2024-06-21,Student,"18,33,13"
10111,2959,2025-01-19,Family,14
10112,3722,2024-09-29,Family,"45,25,38,56,53"
10113,2585,2024-09-24,Student,"40,53,6"
10114,8868,2023-10-22,Family,"37,43,20"
10115,3179,2024-05-04,Student,8
10116,1471,2023-08-21,Single,"15,31,59"
10117,3083,2024-09-09,Single,"59,18,12,12,21"
10118,1213,2024-08-22,Student,51
10119,8853,2025-03-15,Student,"12,37,29,29"
10120,7970,2023-06-30,Student,"30,47,60,6"
10121,851,2024-11-20,Family,"57,54,33,40,39"
10122,3336,2023-10-28,Family,"24,33,17,50,20"
10123,8394,2023-10-27,Family,"44,47,51,17,30,11"
10124,7040,2024-11-22,Single,"30,17,46,60"
10125,9906,2024-07-07,Single,"32,36,34,50,33"
10126,7348,2024-03-29,Single,"44,57,26,9"
10127,7263,2024-11-14,Family,"53,14,15"
10128,2897,2024-07-09,Family,"40,56,28"
10129,4546,2024-02-03,Student,"9,14,26,32,5"
10130,7873,2025-02-23,Family,"32,47,27"
10131,3407,2024-11-28,Single,"27,17,6"
10132,1139,2025-03-01,Family,"16,45,25,55,15,37"
10133,3922,2024-04-07,Single,"52,28,58"
10134,8180,2023-10-31,Single,32
10135,7468,2023-06-17,Family,"15,39,33,23,14,32"
10136,65,2023-06-20,Family,"32,21,45,34"
10137,316,2025-01-09,Student,"36,50"
10138,266,2023-12-24,Student,"53,53,5,23"
10139,5628,2024-12-08,Student,"55,46"
10140,5047,2025-02-03,Family,"25,47,25"
10141,8304,2023-04-02,Single,"13,12,12,37,48"
10142,4997,2024-02-15,Student,"53,59,23,34"
10143,9384,2023-07-15,Single,14
10144,6564,2024-09-02,Student,48
10145,9932,2023-04-07,Single,"50,36,18,12,9,22"
10146,3277,2025-01-22,Family,"44,29"
10147,7831,2024-02-02,Student,55
10148,6047,2024-04-08,Single,"31,6,23,23,13,46"
10149,1841,2024-09-13,Single,"6,46,33,45,41"
10150,7662,2024-12-04,Family,"58,37,40,20,57,16"
10151,6382,2024-07-14,Single,"58,58,46,8,60"
10152,5037,2024-01-21,Single,"27,7,46,30"
10153,2545,2024-11-12,Family,"8,59,13,34,25"
10154,5174,2024-03-20,Student,"28,5,41,44,60"
10155,9427,2024-07-31,Single,"59,27"
10156,8143,2024-12-03,Single,"19,20,7,45"
10157,9831,2024-04-12,Student,"60,15,37"
10158,9915,2025-01-11,Family,"13,22,53,34,14,39"
10159,6927,2023-05-20,Family,"42,44,39,59"
10160,9293,2023-09-17,Student,"17,35"
10161,7755,2023-10-22,Single,43
10162,8154,2024-11-11,Family,"50,21,42,24,10"
10163,6536,2024-11-28,Student,7
10164,5771,2025-03-11,Family,12
10165,7630,2023-05-23,Student,47
10166,5970,2023-05-15,Family,"52,48,11,19"
10167,6104,2025-01-02,Family,39
10168,8604,2024-03-06,Student,"51,13,30,10,13,5"
10169,720,2023-12-03,Single,"51,35,55,55,42,51"
10170,3780,2024-07-18,Single,"49,31"
10171,4811,2024-02-10,Student,"58,28,51"
10172,2033,2025-03-15,Single,"52,57,56"
10173,2183,2023-06-16,Family,"8,34,26,17,40"
10174,9068,2024-07-17,Single,23
10175,4033,2024-10-02,Family,"55,43,60,35"
10176,9555,2023-12-08,Student,11
10177,5695,2024-04-29,Student,"26,5,32,40,24"
10178,5772,2024-04-25,Single,"59,17,43"
10179,6344,2024-06-24,Single,"9,55,43"
10180,4900,2023-09-03,Student,"5,34,11,10"
10181,2108,2025-02-19,Student,"10,60,7,37"
10182,5193,2025-03-05,Student,"26,40"
10183,308,2025-01-10,Family,"17,41,23,31"
10184,1612,2024-06-09,Single,"56,18,41,47"
10185,5305,2024-03-17,Family,"21,11,51,52,54,14"
10186,7650,2024-12-31,Single,"19,57,30,7,20,30"
10187,1986,2023-09-11,Student,"23,8,35,56"
10188,9409,2023-11-14,Family,9
10189,8831,2024-10-30,Single,21
10190,4294,2023-10-22,Student,"28,12"
10191,5953,2024-09-05,Single,"58,8"
10192,7416,2023-08-18,Family,"34,9,28,15,33"
10193,4038,2023-09-07,Single,"57,42,8,6"
10194,3375,2024-04-03,Student,"15,36,54,7,13,28"
10195,2628,2024-04-14,Single,"9,16,34,60"
10196,1860,2024-02-07,Student,"26,58,55,34"
10197,4694,2024-07-25,Single,28
10198,9676,2023-04-27,Single,35
10199,4655,2023-11-10,Single,"23,42,46,17"
10200,5769,2025-02-05,Single,"6,31,35"
10201,3116,2023-09-12,Family,"56,17,39"
10202,6378,2023-12-27,Student,"34,59,17,52"
10203,9028,2024-10-06,Single,"10,8,27,42,14,8"
10204,4228,2024-08-06,Single,"20,20,56"
10205,7105,2024-12-12,Family,"12,34,46"
10206,7454,2024-10-14,Student,54
10207,7301,2024-01-06,Student,"31,43"
10208,1077,2023-06-26,Single,33
10209,5732,2023-09-18,Family,32
10210,754,2025-03-23,Student,"42,11,60"
10211,1577,2024-08-24,Single,46
10212,2155,2024-08-12,Single,"24,26,54"
10213,7359,2025-03-20,Single,"27,30"
10214,4615,2024-08-16,Family,"10,11,49,55,23,24"
10215,3507,2024-05-21,Student,21
10216,7064,2024-08-02,Student,"26,40,54,18,16,34"
10217,8921,2024-04-08,Family,"14,19,23,41"
10218,2726,2024-07-27,Family,"34,32,10,42,53"
10219,7469,2023-07-24,Family,"12,6,47,44,25,27"
10220,1034,2024-12-30,Student,"25,40,10"
10221,4678,2023-12-21,Family,44
10222,2078,2023-08-18,Single,35
10223,5168,2024-06-14,Single,55
10224,5190,2025-02-16,Family,"20,56,10,24,25,40"
10225,8667,2024-03-27,Family,48
10226,5307,2024-10-30,Student,41
10227,3063,2023-09-22,Student,"5,7,35,17,21,10"
10228,4022,2023-04-25,Single,6
10229,8575,2023-09-23,Family,"36,8,42"
10230,2504,2024-11-01,Family,"21,10,22"
10231,7000,2023-06-08,Single,"36,30,18"
10232,5829,2024-04-26,Family,"10,28,49,14,23,10"
10233,8726,2025-01-09,Family,"54,23,26,5,60,21"
10234,8838,2023-05-19,Family,"42,27,12,31"
10235,8481,2023-10-04,Family,19
10236,3220,2024-11-21,Single,39
10237,6129,2023-04-05,Single,"48,24,8"
10238,6697,2024-04-15,Single,"10,22,46,51,58,53"
10239,2147,2025-03-25,Single,"23,55,11,25,42,18"
10240,6337,2023-10-21,Student,"41,57,18,13,15"
10241,9196,2023-05-11,Family,"13,10"
10242,3395,2024-12-17,Family,"59,30,44"
10243,7924,2023-12-06,Family,"50,51,14"
10244,2104,2023-05-30,Family,"10,37,22"
10245,6922,2023-04-08,Student,"31,57,20,15,31,59"
10246,8329,2024-03-08,Family,"42,9,36,50,13,26"
10247,5597,2024-08-29,Family,"35,55,37,19"
10248,3445,2025-02-04,Single,"52,26,11,33"
10249,4808,2024-09-06,Student,"55,45,58,42,9,9"
10250,6954,2024-05-20,Student,"9,19,13,21,20,48"
10251,4377,2023-11-06,Family,35
10252,8157,2025-01-16,Family,"50,46,22"
10253,3782,2023-05-28,Family,"15,45,26,28,55,32"
10254,7785,2023-06-14,Student,20
10255,2510,2023-12-14,Student,"40,56,57,19,55,23"
10256,1330,2024-08-29,Single,41
10257,837,2024-01-27,Family,"48,52,11,13,58"
10258,1821,2024-08-20,Single,"24,44"
10259,7530,2024-04-08,Single,"37,60,42,36,8"
10260,7685,2024-02-13,Single,31
10261,9843,2024-07-25,Family,"41,38,15,5,33"
10262,7895,2024-07-22,Student,"6,53,58"
10263,8703,2024-10-07,Student,"13,44,28,36,56"
10264,8508,2024-02-19,Family,"48,8"
10265,9414,2023-12-21,Single,11
10266,9491,2023-10-08,Student,"41,27"
10267,5963,2025-01-30,Student,"31,19,47,55,53,40"
10268,9143,2024-06-15,Single,27
10269,2835,2024-12-03,Family,"42,32,40,15,39"
10270,1897,2024-02-28,Student,"34,13,12"
10271,1206,2025-02-22,Family,"9,26,57,17,52"
10272,8607,2024-11-29,Single,60
10273,3249,2024-09-06,Family,"56,38,58,53"
10274,4539,2024-06-24,Student,"33,28"
10275,4737,2024-08-06,Student,42
10276,6706,2023-10-15,Single,"57,15,59"
10277,3965,2024-08-24,Family,"50,31,42,54,11,36"
10278,9456,2025-02-07,Student,"45,20,31,11,40"
10279,8400,2024-12-29,Family,"43,39,37,59"
10280,3595,2024-06-12,Student,"34,7"
10281,6217,2023-11-08,Family,"23,40,9,57,47"
10282,7496,2023-05-17,Family,"14,50,9,59,38,29"
10283,4592,2023-09-20,Family,"12,5,25,14"
10284,4304,2023-10-15,Family,14
10285,9486,2025-01-07,Family,"7,57"
10286,4833,2023-05-25,Single,"43,22,60,48,16"
10287,2651,2024-07-02,Family,"13,55,22,15"
10288,7228,2025-01-17,Family,"52,55,18,50"
10289,7130,2025-02-17,Student,"31,56,22,50,7,60"
10290,4527,2024-07-01,Single,"31,25,41,29,28,13"
10291,7373,2024-02-09,Single,"10,56"
10292,8080,2024-10-03,Student,"42,55,45,18,23,35"
10293,9752,2024-05-02,Student,"33,24,28,49,27,45"
10294,360,2024-10-22,Single,"26,25,10"
10295,8282,2025-01-23,Student,"33,47"
10296,5541,2023-11-28,Family,"33,50"
10297,8824,2023-08-06,Family,"21,6,41,52,58"
10298,3483,2024-03-13,Student,"31,21"
10299,5115,2025-02-08,Single,"20,39,41,32,10"
10300,5478,2024-03-31,Single,"55,57,55,41,38"
10301,8281,2024-08-01,Student,"8,59,52,47,26,33"
10302,9069,2023-11-18,Family,"36,53,17,42,30"
10303,9154,2025-01-03,Single,"56,6,35,59,41,32"
10304,3727,2024-10-31,Single,"57,35"
10305,8983,2023-11-24,Student,"22,23,56,56"
10306,708,2024-07-15,Single,"42,54,35"
10307,3798,2023-09-30,Family,"51,15,17"
10308,6786,2024-02-29,Student,"20,53,39,57,8,24"
10309,3699,2025-03-04,Family,"35,49,6"
10310,3446,2024-12-17,Family,"18,9,14,29"
10311,1436,2023-10-03,Family,"31,14,49,44"
10312,9124,2025-02-19,Single,"43,57,34"
10313,7371,2023-09-05,Family,"26,42,43,33"
10314,7898,2023-07-26,Student,"32,36,28,11,25,19"
10315,8265,2024-08-31,Student,"43,8,59,47,51"
10316,1173,2023-07-30,Single,"57,17,14,48,10,34"
10317,6181,2024-05-11,Family,"35,21,32"
10318,9905,2024-10-22,Student,"31,12,11,34,17,41"
10319,7996,2024-09-19,Family,"6,25,46,47"
10320,2182,2024-05-15,Single,"30,14,31,27"
10321,5088,2023-05-08,Family,"59,29,41,30,21"
10322,395,2025-03-21,Student,"33,38,59"
10323,9755,2024-12-03,Family,"45,12,60,26"
10324,4903,2024-04-08,Family,8
10325,3915,2023-10-16,Student,"41,55,48,44,50"
10326,2283,2025-02-11,Family,"31,23,57,19,13"
10327,1144,2023-11-22,Single,54
10328,4641,2024-05-09,Family,"16,26"
10329,233,2023-09-17,Student,49
10330,5150,2024-07-03,Family,"5,5"
10331,1165,2024-05-04,Single,"38,35,34,15,42,22"
10332,8702,2024-06-29,Single,"49,16,59"
10333,9756,2023-10-18,Student,"58,21,52,21,19"
